movieId,title,rating_count
1020,Cool Runnings (1993),6597
2951,Fistful of Dollars, A (Per un pugno di dollari) (1964),6591
3317,Wonder Boys (2000),6586
830,First Wives Club, The (1996),6585
898,Philadelphia Story, The (1940),6583
1212,Third Man, The (1949),6565
1296,Room with a View, A (1986),6556
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),6525
2391,Simple Plan, A (1998),6514
8376,Napoleon Dynamite (2004),6502
40819,Walk the Line (2005),6493
3005,Bone Collector, The (1999),6487
2478,¡Three Amigos! (1986),6485
56174,I Am Legend (2007),6467
2300,Producers, The (1968),6461
34048,War of the Worlds (2005),6456
237,Forget Paris (1995),6422
45499,X-Men: The Last Stand (2006),6385
64614,Gran Torino (2008),6379
47610,Illusionist, The (2006),6379
2872,Excalibur (1981),6376
107,Muppet Treasure Island (1996),6376
1104,Streetcar Named Desire, A (1951),6372
3354,Mission to Mars (2000),6365
4446,Final Fantasy: The Spirits Within (2001),6362
671,Mystery Science Theater 3000: The Movie (1996),6361
1292,Being There (1979),6355
1982,Halloween (1978),6325
3020,Falling Down (1993),6313
60,Indian in the Cupboard, The (1995),6313
2394,Prince of Egypt, The (1998),6312
135,Down Periscope (1996),6305
1952,Midnight Cowboy (1969),6302
2371,Fletch (1985),6298
3556,Virgin Suicides, The (1999),6298
2096,Sleeping Beauty (1959),6291
4874,K-PAX (2001),6291
46976,Stranger than Fiction (2006),6281
1253,Day the Earth Stood Still, The (1951),6259
866,Bound (1996),6230
5388,Insomnia (2002),6222
1019,20,000 Leagues Under the Sea (1954),6215
27773,Old Boy (2003),6207
562,Welcome to the Dollhouse (1995),6197
5013,Gosford Park (2001),6182
4734,Jay and Silent Bob Strike Back (2001),6178
1965,Repo Man (1984),6176
3257,Bodyguard, The (1992),6161
799,Frighteners, The (1996),6151
232,Eat Drink Man Woman (Yin shi nan nu) (1994),6150
1298,Pink Floyd: The Wall (1982),6138
743,Spy Hard (1996),6112
2405,Jewel of the Nile, The (1985),6111
413,Airheads (1994),6105
7293,50 First Dates (2004),6093
2232,Cube (1997),6090
1095,Glengarry Glen Ross (1992),6090
7458,Troy (2004),6087
3424,Do the Right Thing (1989),6081
1245,Miller's Crossing (1990),6060
1385,Under Siege (1992),6053
3798,What Lies Beneath (2000),6052
3273,Scream 3 (2000),6051
2431,Patch Adams (1998),6045
4641,Ghost World (2001),6035
6953,21 Grams (2003),6027
14,Nixon (1995),6022
1409,Michael (1996),5998
162,Crumb (1994),5995
2421,Karate Kid, Part II, The (1986),5988
33004,Hitchhiker's Guide to the Galaxy, The (2005),5987
2616,Dick Tracy (1990),5982
8361,Day After Tomorrow, The (2004),5980
1779,Sphere (1998),5972
1441,Benny & Joon (1993),5970
1411,Hamlet (1996),5968
222,Circle of Friends (1995),5968
532,Serial Mom (1994),5968
54001,Harry Potter and the Order of the Phoenix (2007),5967
916,Roman Holiday (1953),5961
1449,Waiting for Guffman (1996),5957
1103,Rebel Without a Cause (1955),5951
194,Smoke (1995),5937
1438,Dante's Peak (1997),5933
74458,Shutter Island (2010),5930
2243,Broadcast News (1987),5918
2795,National Lampoon's Vacation (1983),5899
4019,Finding Forrester (2000),5887
8984,Ocean's Twelve (2004),5868
1801,Man in the Iron Mask, The (1998),5857
44665,Lucky Number Slevin (2006),5853
30812,Aviator, The (2004),5842
2686,Red Violin, The (Violon rouge, Le) (1998),5834
2335,Waterboy, The (1998),5823
2788,Monty Python's And Now for Something Completely Different (1971),5816
637,Sgt. Bilko (1996),5791
4344,Swordfish (2001),5788
78499,Toy Story 3 (2010),5781
1499,Anaconda (1997),5781
1476,Private Parts (1997),5779
2378,Police Academy (1984),5771
36529,Lord of War (2005),5768
69757,(500) Days of Summer (2009),5767
2134,Weird Science (1985),5758
2688,General's Daughter, The (1999),5742
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),5739
3809,What About Bob? (1991),5736
73017,Sherlock Holmes (2009),5736
44555,Lives of Others, The (Das leben der Anderen) (2006),5720
4855,Dirty Harry (1971),5712
954,Mr. Smith Goes to Washington (1939),5712
41569,King Kong (2005),5709
2067,Doctor Zhivago (1965),5685
2428,Faculty, The (1998),5672
53996,Transformers (2007),5664
3608,Pee-wee's Big Adventure (1985),5662
2125,Ever After: A Cinderella Story (1998),5655
1945,On the Waterfront (1954),5644
1185,My Left Foot (1989),5642
81845,King's Speech, The (2010),5629
1041,Secrets & Lies (1996),5625
2137,Charlotte's Web (1973),5625
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),5614
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),5607
3263,White Men Can't Jump (1992),5600
3450,Grumpy Old Men (1993),5588
1086,Dial M for Murder (1954),5581
4299,Knight's Tale, A (2001),5578
535,Short Cuts (1993),5576
1635,Ice Storm, The (1997),5570
1256,Duck Soup (1933),5569
2739,Color Purple, The (1985),5566
39183,Brokeback Mountain (2005),5556
546,Super Mario Bros. (1993),5554
44199,Inside Man (2006),5552
7373,Hellboy (2004),5546
79,Juror, The (1996),5535
3100,River Runs Through It, A (1992),5534
4128,Lost Boys, The (1987),5532
1284,Big Sleep, The (1946),5529
4235,Amores Perros (Love's a Bitch) (2000),5511
4016,Emperor's New Groove, The (2000),5504
8957,Saw (2004),5499
2485,She's All That (1999),5498
5971,My Neighbor Totoro (Tonari no Totoro) (1988),5489
6188,Old School (2003),5488
4701,Rush Hour 2 (2001),5486
379,Timecop (1994),5470
60684,Watchmen (2009),5466
276,Milk Money (1994),5459
491,Man Without a Face, The (1993),5457
54272,Simpsons Movie, The (2007),5450
5945,About Schmidt (2002),5438
2010,Metropolis (1927),5437
2467,Name of the Rose, The (Name der Rose, Der) (1986),5436
3704,Mad Max Beyond Thunderdome (1985),5436
3745,Titan A.E. (2000),5430
203,To Wong Foo, Thanks for Everything! Julie Newmar (1995),5429
71535,Zombieland (2009),5429
53125,Pirates of the Caribbean: At World's End (2007),5428
1025,Sword in the Stone, The (1963),5428
30810,Life Aquatic with Steve Zissou, The (2004),5424
1350,Omen, The (1976),5420
880,Island of Dr. Moreau, The (1996),5420
5673,Punch-Drunk Love (2002),5419
382,Wolf (1994),5419
4901,Spy Game (2001),5416
207,Walk in the Clouds, A (1995),5414
2369,Desperately Seeking Susan (1985),5410
1257,Better Off Dead... (1985),5406
3285,Beach, The (2000),5404
8528,Dodgeball: A True Underdog Story (2004),5403
2409,Rocky II (1979),5397
3697,Predator 2 (1990),5385
5064,The Count of Monte Cristo (2002),5366
481,Kalifornia (1993),5360
5630,Red Dragon (2002),5355
3104,Midnight Run (1988),5351
215,Before Sunrise (1995),5348
1100,Days of Thunder (1990),5342
3168,Easy Rider (1969),5328
1556,Speed 2: Cruise Control (1997),5326
8950,Machinist, The (Maquinista, El) (2004),5326
994,Big Night (1996),5299
2600,eXistenZ (1999),5298
837,Matilda (1996),5294
3087,Scrooged (1988),5293
2403,First Blood (Rambo: First Blood) (1982),5291
81591,Black Swan (2010),5287
748,Arrival, The (1996),5279
1125,Return of the Pink Panther, The (1975),5267
8529,Terminal, The (2004),5264
80463,Social Network, The (2010),5264
8641,Anchorman: The Legend of Ron Burgundy (2004),5258
1591,Spawn (1997),5255
5872,Die Another Day (2002),5253
2471,Crocodile Dundee II (1988),5247
3060,Commitments, The (1991),5235
56782,There Will Be Blood (2007),5233
2046,Flight of the Navigator (1986),5213
2340,Meet Joe Black (1998),5210
3504,Network (1976),5206
18,Four Rooms (1995),5203
2384,Babe: Pig in the City (1998),5197
45447,Da Vinci Code, The (2006),5190
3969,Pay It Forward (2000),5186
3113,End of Days (1999),5181
2116,Lord of the Rings, The (1978),5175
2013,Poseidon Adventure, The (1972),5171
308,Three Colors: White (Trzy kolory: Bialy) (1994),5170
2687,Tarzan (1999),5158
1254,Treasure of the Sierra Madre, The (1948),5155
2186,Strangers on a Train (1951),5154
1091,Weekend at Bernie's (1989),5148
4105,Evil Dead, The (1981),5128
909,Apartment, The (1960),5125
3254,Wayne's World 2 (1993),5122
280,Murder in the First (1995),5104
6281,Phone Booth (2002),5101
538,Six Degrees of Separation (1993),5101
5810,8 Mile (2002),5090
3409,Final Destination (2000),5088
3827,Space Cowboys (2000),5088
1883,Bulworth (1998),5085
1958,Terms of Endearment (1983),5079
2410,Rocky III (1982),5076
140,Up Close and Personal (1996),5073
2728,Spartacus (1960),5072
5015,Monster's Ball (2001),5062
55765,American Gangster (2007),5055
2528,Logan's Run (1976),5054
3683,Blood Simple (1984),5053
52973,Knocked Up (2007),5051
1589,Cop Land (1997),5044
1049,Ghost and the Darkness, The (1996),5039
915,Sabrina (1954),5029
38061,Kiss Kiss Bang Bang (2005),5026
383,Wyatt Earp (1994),5025
1566,Hercules (1997),5024
1416,Evita (1996),5017
1959,Out of Africa (1985),5016
4015,Dude, Where's My Car? (2000),5010
3476,Jacob's Ladder (1990),5005
3740,Big Trouble in Little China (1986),4999
361,It Could Happen to You (1994),4993
2986,RoboCop 2 (1990),4975
374,Richie Rich (1994),4965
3098,Natural, The (1984),4964
89745,Avengers, The (2012),4959
3438,Teenage Mutant Ninja Turtles (1990),4951
249,Immortal Beloved (1994),4950
55247,Into the Wild (2007),4945
540,Sliver (1993),4943
1283,High Noon (1952),4941
6708,Matchstick Men (2003),4936
930,Notorious (1946),4932
381,When a Man Loves a Woman (1994),4925
59369,Taken (2008),4923
3526,Parenthood (1989),4921
428,Bronx Tale, A (1993),4919
2840,Stigmata (1999),4919
57669,In Bruges (2008),4916
1894,Six Days Seven Nights (1998),4913
3435,Double Indemnity (1944),4909
1955,Kramer vs. Kramer (1979),4900
6157,Daredevil (2003),4896
5225,And Your Mother Too (Y tu mamá también) (2001),4895
2991,Live and Let Die (1973),4892
7445,Man on Fire (2004),4874
6323,Identity (2003),4874
2411,Rocky IV (1985),4873
534,Shadowlands (1993),4869
68237,Moon (2009),4867
65,Bio-Dome (1996),4864
88,Black Sheep (1996),4864
836,Chain Reaction (1996),4860
2402,Rambo: First Blood Part II (1985),4846
6534,Hulk (2003),4844
3157,Stuart Little (1999),4836
2662,War of the Worlds, The (1953),4827
926,All About Eve (1950),4826
2642,Superman III (1983),4826
1217,Ran (1985),4824
1835,City of Angels (1998),4823
765,Jack (1996),4812
519,RoboCop 3 (1993),4812
5254,Blade II (2002),4803
175,Kids (1995),4801
6565,Seabiscuit (2003),4787
2398,Miracle on 34th Street (1947),4783
76251,Kick-Ass (2010),4774
6979,WarGames (1983),4771
91529,Dark Knight Rises, The (2012),4770
1693,Amistad (1997),4765
76093,How to Train Your Dragon (2010),4761
3264,Buffy the Vampire Slayer (1992),4753
3186,Girl, Interrupted (1999),4750
3360,Hoosiers (a.k.a. Best Shot) (1986),4747
41997,Munich (2005),4745
5954,25th Hour (2002),4742
8972,National Treasure (2004),4741
7022,Battle Royale (Batoru rowaiaru) (2000),4733
54997,3:10 to Yuma (2007),4725
1248,Touch of Evil (1958),4718
1711,Midnight in the Garden of Good and Evil (1997),4712
4890,Shallow Hal (2001),4707
2803,Pelican Brief, The (1993),4705
1619,Seven Years in Tibet (1997),4702
3986,6th Day, The (2000),4700
933,To Catch a Thief (1955),4699
41,Richard III (1995),4689
514,Ref, The (1994),4681
3638,Moonraker (1979),4680
2719,Haunting, The (1999),4677
6541,League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003),4670
3534,28 Days (2000),4670
4343,Evolution (2001),4666
1224,Henry V (1989),4656
3869,Naked Gun 2 1/2: The Smell of Fear, The (1991),4654
2245,Working Girl (1988),4653
338,Virtuosity (1995),4652
928,Rebecca (1940),4652
5219,Resident Evil (2002),4647
2664,Invasion of the Body Snatchers (1956),4642
2133,Adventures in Babysitting (1987),4642
227,Drop Zone (1994),4640
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),4638
3893,Nurse Betty (2000),4637
1124,On Golden Pond (1981),4636
4007,Wall Street (1987),4627
707,Mulholland Falls (1996),4627
2126,Snake Eyes (1998),4621
5444,Lilo & Stitch (2002),4614
5528,One Hour Photo (2002),4603
2805,Mickey Blue Eyes (1999),4582
8783,Village, The (2004),4581
2333,Gods and Monsters (1998),4575
2139,Secret of NIMH, The (1982),4574
1687,Jackal, The (1997),4572
2004,Gremlins 2: The New Batch (1990),4571
8917,Team America: World Police (2004),4568
2141,American Tail, An (1986),4551
4023,Family Man, The (2000),4548
3882,Bring It On (2000),4547
5507,xXx (2002),4542
419,Beverly Hillbillies, The (1993),4542
477,What's Love Got to Do with It? (1993),4534
1614,In & Out (1997),4529
2082,Mighty Ducks, The (1992),4525
3034,Robin Hood (1973),4525
412,Age of Innocence, The (1993),4521
1834,Spanish Prisoner, The (1997),4521
737,Barb Wire (1996),4519
7451,Mean Girls (2004),4517
2053,Honey, I Blew Up the Kid (1992),4509
144,Brothers McMullen, The (1995),4505
1388,Jaws 2 (1978),4501
5782,Professional, The (Le professionnel) (1981),4495
6936,Elf (2003),4495
1678,Joy Luck Club, The (1993),4495
3198,Papillon (1973),4483
3246,Malcolm X (1992),4481
59784,Kung Fu Panda (2008),4468
1792,U.S. Marshals (1998),4464
3298,Boiler Room (2000),4451
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),4436
164,Devil in a Blue Dress (1995),4435
955,Bringing Up Baby (1938),4427
2413,Clue (1985),4418
1344,Cape Fear (1962),4414
1297,Real Genius (1985),4412
4865,From Hell (2001),4409
3178,Hurricane, The (1999),4408
1209,Once Upon a Time in the West (C'era una volta il West) (1968),4407
1620,Kiss the Girls (1997),4404
2857,Yellow Submarine (1968),4398
45517,Cars (2006),4392
6787,All the President's Men (1976),4390
64957,Curious Case of Benjamin Button, The (2008),4383
3267,Mariachi, El (1992),4381
37729,Corpse Bride (2005),4373
1956,Ordinary People (1980),4370
2841,Stir of Echoes (1999),4368
3984,Diamonds Are Forever (1971),4357
1885,Opposite of Sex, The (1998),4349
1013,Parent Trap, The (1961),4344
2318,Happiness (1998),4335
3083,All About My Mother (Todo sobre mi madre) (1999),4332
99114,Django Unchained (2012),4328
371,Paper, The (1994),4313
2301,History of the World: Part I (1981),4313
4161,Mexican, The (2001),4313
4489,Coming to America (1988),4308
86,White Squall (1996),4308
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),4306
7502,Band of Brothers (2001),4305
54259,Stardust (2007),4300
101,Bottle Rocket (1996),4298
3328,Ghost Dog: The Way of the Samurai (1999),4293
1227,Once Upon a Time in America (1984),4288
30825,Meet the Fockers (2004),4288
69,Friday (1995),4288
2792,Airplane II: The Sequel (1982),4284
7323,Good bye, Lenin! (2003),4281
5617,Secretary (2002),4273
33660,Cinderella Man (2005),4270
2863,Hard Day's Night, A (1964),4261
52722,Spider-Man 3 (2007),4256
23,Assassins (1995),4250
218,Boys on the Side (1995),4248
31696,Constantine (2005),4247
34319,Island, The (2005),4247
69844,Harry Potter and the Half-Blood Prince (2009),4245
1260,M (1931),4232
1031,Bedknobs and Broomsticks (1971),4227
4084,Beverly Hills Cop II (1987),4220
2338,I Still Know What You Did Last Summer (1998),4220
4881,Man Who Wasn't There, The (2001),4219
262,Little Princess, A (1995),4217
2993,Thunderball (1965),4210
6754,Underworld (2003),4200
77561,Iron Man 2 (2010),4192
905,It Happened One Night (1934),4184
1892,Perfect Murder, A (1998),4181
3635,Spy Who Loved Me, The (1977),4179
1243,Rosencrantz and Guildenstern Are Dead (1990),4178
2527,Westworld (1973),4163
48738,Last King of Scotland, The (2006),4163
61323,Burn After Reading (2008),4158
6287,Anger Management (2003),4157
2311,2010: The Year We Make Contact (1984),4143
1237,Seventh Seal, The (Sjunde inseglet, Det) (1957),4142
46723,Babel (2006),4136
4448,Score, The (2001),4130
7360,Dawn of the Dead (2004),4129
314,Secret of Roan Inish, The (1994),4124
3735,Serpico (1973),4123
8983,House of Flying Daggers (Shi mian mai fu) (2004),4119
147,Basketball Diaries, The (1995),4118
100,City Hall (1996),4115
6503,Charlie's Angels: Full Throttle (2003),4112
1277,Cyrano de Bergerac (1990),4099
2990,Licence to Kill (1989),4090
2505,8MM (1999),4087
20,Money Train (1995),4084
31685,Hitch (2005),4080
2009,Soylent Green (1973),4080
3173,Any Given Sunday (1999),4078
3825,Coyote Ugly (2000),4077
3159,Fantasia 2000 (1999),4066
2808,Universal Soldier (1992),4065
911,Charade (1963),4062
53972,Live Free or Die Hard (2007),4058
3699,Starman (1984),4055
290,Once Were Warriors (1994),4042
8958,Ray (2004),4040
3452,Romeo Must Die (2000),4037
3744,Shaft (2000),4037
3536,Keeping the Faith (2000),4033
3037,Little Big Man (1970),4033
94,Beautiful Girls (1996),4030
1464,Lost Highway (1997),4022
5992,Hours, The (2002),4017
64839,Wrestler, The (2008),4012
2989,For Your Eyes Only (1981),4005
4326,Mississippi Burning (1988),4002
4499,Dirty Rotten Scoundrels (1988),3999
31410,Downfall (Untergang, Der) (2004),3998
839,Crow: City of Angels, The (1996),3984
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),3983
1588,George of the Jungle (1997),3983
1033,Fox and the Hound, The (1981),3982
31878,Kung Fu Hustle (Gong fu) (2004),3977
3593,Battlefield Earth (2000),3973
934,Father of the Bride (1950),3970
1135,Private Benjamin (1980),3969
8533,Notebook, The (2004),3968
8873,Motorcycle Diaries, The (Diarios de motocicleta) (2004),3968
2433,Civil Action, A (1998),3965
69481,Hurt Locker, The (2008),3965
9,Sudden Death (1995),3960
3468,Hustler, The (1961),3955
2973,Crimes and Misdemeanors (1989),3946
281,Nobody's Fool (1994),3936
4008,Born on the Fourth of July (1989),3932
2297,What Dreams May Come (1998),3930
2065,Purple Rose of Cairo, The (1985),3925
2672,Thirteenth Floor, The (1999),3925
1081,Victor/Victoria (1982),3925
1810,Primary Colors (1998),3916
2567,EDtv (1999),3913
2598,Pushing Tin (1999),3910
51540,Zodiac (2007),3907
951,His Girl Friday (1940),3902
1616,Peacemaker, The (1997),3890
122,Boomerang (1992),3888
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),3884
4069,Wedding Planner, The (2001),3883
37733,History of Violence, A (2005),3878
940,Adventures of Robin Hood, The (1938),3876
1537,Shall We Dance? (Shall We Dansu?) (1996),3876
4327,Magnificent Seven, The (1960),3875
2735,Golden Child, The (1986),3871
533,Shadow, The (1994),3865
3910,Dancer in the Dark (2000),3862
3730,Conversation, The (1974),3856
4351,Point Break (1991),3854
1702,Flubber (1997),3849
2720,Inspector Gadget (1999),3847
3639,Man with the Golden Gun, The (1974),3846
3968,Bedazzled (2000),3845
3044,Dead Again (1991),3845
12,Dracula: Dead and Loving It (1995),3845
5049,48 Hrs. (1982),3843
53322,Ocean's Thirteen (2007),3842
4639,America's Sweethearts (2001),3841
